DATE_OBS,TIME_OBS,SPECIES,TREE_DESCR,MEASUREMENT_DESCR,NUM_TREES,MEAN_TRANS_RATE,MEAN_AIR_TEMP_1HR_150CM,MEAN_REL_HUM_1HR_150CM,MEAN_AIR_TEMP_3HR_240CM,MEAN_REL_HUM_3HR_240CM,MEAN_AIR_TEMP_1HR_25M,MEAN_VAPOR_PRESS_1HR_25M,MEAN_DOWN_SHRTWAVE_RAD_3HR_4M,MEAN_DOWN_SHRTWAVE_RAD_1HR_18M,MEAN_WIND_VELOCITY_1HR_18M,SAP_FLOW
1996-04-25,5,Populus tremuloides,Clone A,abx,3,0.006999999999999999,0.2,,,,,,,,,0.5
1996-04-25,5,Populus tremuloides,Clone B,xef,3,0.006999999999999999,0.2,,,,,,,,,1.7
1996-04-25,6,Populus tremuloides,Clone A,abx,3,0.021,-0.2,,,,,,,,,3.7
1996-04-25,6,Populus tremuloides,Clone B,xef,3,0.021,-0.2,,,,,,,,,3.0
1996-04-25,7,Populus tremuloides,Clone A,abx,3,0.021,-0.6,,,,,,,,,3.6
1996-04-25,7,Populus tremuloides,Clone B,xef,3,0.021,-0.6,,,,,,,,,3.1
1996-04-25,8,Populus tremuloides,Clone A,abx,3,0.032,-1.0,,,,,,,,,5.6
1996-04-25,8,Populus tremuloides,Clone B,xef,3,0.032,-1.0,,,,,,,,,4.8
1996-04-25,9,Populus tremuloides,Clone A,abx,3,0.040999999999999995,-1.3,,,,,,,,,6.2
1996-04-25,9,Populus tremuloides,Clone B,xef,3,0.040999999999999995,-1.3,,,,,,,,,7.1
1996-04-25,10,Populus tremuloides,Clone A,abx,3,0.043,-1.5,,,,,,,,,5.6
1996-04-25,10,Populus tremuloides,Clone B,xef,3,0.043,-1.5,,,,,,,,,8.3
1996-04-25,11,Populus tremuloides,Clone A,abx,3,0.054000000000000006,-1.6,,,,,,,,,4.1
1996-04-25,11,Populus tremuloides,Clone B,xef,3,0.054000000000000006,-1.6,,,,,,,,,13.3
1996-04-25,12,Populus tremuloides,Clone A,abx,3,0.14300000000000002,-1.7,,,,,,,,,6.0
1996-04-25,12,Populus tremuloides,Clone B,xef,3,0.14300000000000002,-1.7,,,,,,,,,40.1
1996-04-25,13,Populus tremuloides,Clone A,abx,3,,-1.9,,,,,,,,,13.1
1996-04-25,14,Populus tremuloides,Clone A,abx,3,,-2.1,,,,,,,,,14.5
1996-04-25,15,Populus tremuloides,Clone A,abx,3,,-2.0,,,,,,,,,13.7
1996-04-25,16,Populus tremuloides,Clone A,abx,3,,-1.9,,,,,,,,,7.1
1996-04-25,17,Populus tremuloides,Clone A,abx,3,,-1.4,,,,,,,,,3.4
1996-04-25,18,Populus tremuloides,Clone A,abx,3,0.004,-0.2,,,,,,,,,2.3
1996-04-25,18,Populus tremuloides,Clone B,xef,3,0.004,-0.2,,,,,,,,,-1.0
1996-04-25,19,Populus tremuloides,Clone A,abx,3,-0.016,1.1,,,,,,,,,-1.8
1996-04-25,19,Populus tremuloides,Clone B,xef,3,-0.016,1.1,,,,,,,,,-3.5
1996-04-25,20,Populus tremuloides,Clone A,abx,3,-0.033,2.7,,,,,,,,,-5.5
1996-04-25,20,Populus tremuloides,Clone B,xef,3,-0.033,2.7,,,,,,,,,-5.1
1996-04-25,21,Populus tremuloides,Clone A,abx,3,-0.031,3.6,,,,,,,,,-6.5
1996-04-25,21,Populus tremuloides,Clone B,xef,3,-0.031,3.6,,,,,,,,,-3.5
1996-04-25,22,Populus tremuloides,Clone A,abx,3,-0.018000000000000002,3.8,,,,,,,,,-4.3
1996-04-25,22,Populus tremuloides,Clone B,xef,3,-0.018000000000000002,3.8,,,,,,,,,-1.4
1996-04-25,23,Populus tremuloides,Clone A,abx,3,-0.009000000000000001,3.6,,,,,,,,,-3.2
1996-04-25,23,Populus tremuloides,Clone B,xef,3,-0.009000000000000001,3.6,,,,,,,,,0.2
1996-04-26,0,Populus tremuloides,Clone A,abx,3,-0.005,3.3,,,,,,,,,-2.1
1996-04-26,0,Populus tremuloides,Clone B,xef,3,-0.005,3.3,,,,,,,,,0.5
1996-04-26,1,Populus tremuloides,Clone A,abx,3,0.002,2.7,,,,,,,,,-0.8
1996-04-26,1,Populus tremuloides,Clone B,xef,3,0.002,2.7,,,,,,,,,1.4
1996-04-26,2,Populus tremuloides,Clone A,abx,3,0.005,1.9,,,,,,,,,-0.3
1996-04-26,2,Populus tremuloides,Clone B,xef,3,0.005,1.9,,,,,,,,,1.9
1996-04-26,3,Populus tremuloides,Clone A,abx,3,0.008,1.0,,,,,,,,,-0.2
1996-04-26,3,Populus tremuloides,Clone B,xef,3,0.008,1.0,,,,,,,,,2.7
1996-04-26,4,Populus tremuloides,Clone A,abx,3,0.006999999999999999,0.2,,,,,,,,,-0.3
1996-04-26,4,Populus tremuloides,Clone B,xef,3,0.006999999999999999,0.2,,,,,,,,,2.7
1996-04-26,5,Populus tremuloides,Clone A,abx,3,0.027000000000000003,-0.4,,,,,,,,,2.4
1996-04-26,5,Populus tremuloides,Clone B,xef,3,0.027000000000000003,-0.4,,,,,,,,,6.4
1996-04-26,6,Populus tremuloides,Clone A,abx,3,0.111,-0.9,,,,,,,,,3.3
1996-04-26,6,Populus tremuloides,Clone B,xef,3,0.111,-0.9,,,,,,,,,32.5
1996-04-26,7,Populus tremuloides,Clone A,abx,3,,-1.4,,,,,,,,,4.0
1996-04-26,8,Populus tremuloides,Clone A,abx,3,,-1.7,,,,,,,,,5.2
1996-04-26,9,Populus tremuloides,Clone A,abx,3,,-2.1,,,,,,,,,10.8
1996-04-26,10,Populus tremuloides,Clone A,abx,3,,-2.2,,,,,,,,,18.6
1996-04-26,11,Populus tremuloides,Clone A,abx,3,,-2.3,,,,,,,,,43.7
1996-04-26,12,Populus tremuloides,Clone A,abx,3,,-2.4,,,,,,,,,50.5
1996-04-26,13,Populus tremuloides,Clone A,abx,3,,-2.4,,,,,,,,,47.1
1996-04-26,14,Populus tremuloides,Clone A,abx,3,,-2.3,,,,,,,,,43.4
1996-04-26,15,Populus tremuloides,Clone A,abx,3,,-1.7,,,,,,,,,39.3
1996-04-26,16,Populus tremuloides,Clone A,abx,3,,-0.8,,,,,,,,,10.7
1996-04-26,17,Populus tremuloides,Clone A,abx,3,,0.5,,,,,,,,,-1.5
1996-04-26,18,Populus tremuloides,Clone A,abx,3,-0.06,1.7,,,,,,,,,-6.0
1996-04-26,18,Populus tremuloides,Clone B,xef,3,-0.06,1.7,,,,,,,,,-13.5
1996-04-26,19,Populus tremuloides,Clone A,abx,3,-0.035,2.7,,,,,,,,,-7.2
1996-04-26,19,Populus tremuloides,Clone B,xef,3,-0.035,2.7,,,,,,,,,-4.2
1996-04-26,20,Populus tremuloides,Clone A,abx,3,-0.027999999999999997,3.7,,,,,,,,,-4.6
1996-04-26,20,Populus tremuloides,Clone B,xef,3,-0.027999999999999997,3.7,,,,,,,,,-4.6
1996-04-26,21,Populus tremuloides,Clone A,abx,3,-0.023,4.4,,,,,,,,,-2.8
1996-04-26,21,Populus tremuloides,Clone B,xef,3,-0.023,4.4,,,,,,,,,-4.8
1996-04-26,22,Populus tremuloides,Clone A,abx,3,-0.009000000000000001,5.2,,,,,,,,,-1.7
1996-04-26,22,Populus tremuloides,Clone B,xef,3,-0.009000000000000001,5.2,,,,,,,,,-1.2
1996-04-26,23,Populus tremuloides,Clone A,abx,3,-0.003,5.2,,,,,,,,,-1.5
1996-04-26,23,Populus tremuloides,Clone B,xef,3,-0.003,5.2,,,,,,,,,0.5
1996-04-27,0,Populus tremuloides,Clone A,abx,3,0.001,4.9,,,,,,,,,-0.8
1996-04-27,0,Populus tremuloides,Clone B,xef,3,0.001,4.9,,,,,,,,,1.1
1996-04-27,1,Populus tremuloides,Clone A,abx,3,0.004,4.3,,,,,,,,,-0.6
1996-04-27,1,Populus tremuloides,Clone B,xef,3,0.004,4.3,,,,,,,,,1.9
1996-04-27,2,Populus tremuloides,Clone A,abx,3,0.009000000000000001,3.4,,,,,,,,,-0.2
1996-04-27,2,Populus tremuloides,Clone B,xef,3,0.009000000000000001,3.4,,,,,,,,,3.3
1996-04-27,3,Populus tremuloides,Clone A,abx,3,0.009000000000000001,2.4,,,,,,,,,0.0
1996-04-27,3,Populus tremuloides,Clone B,xef,3,0.009000000000000001,2.4,,,,,,,,,2.9
1996-04-27,4,Populus tremuloides,Clone A,abx,3,0.01,1.2,,,,,,,,,0.2
1996-04-27,4,Populus tremuloides,Clone B,xef,3,0.01,1.2,,,,,,,,,3.0
1996-04-27,5,Populus tremuloides,Clone A,abx,3,0.012,0.2,,,,,,,,,0.4
1996-04-27,5,Populus tremuloides,Clone B,xef,3,0.012,0.2,,,,,,,,,3.5
1996-04-27,6,Populus tremuloides,Clone A,abx,3,0.012,-0.6,,,,,,,,,0.2
1996-04-27,6,Populus tremuloides,Clone B,xef,3,0.012,-0.6,,,,,,,,,3.7
1996-04-27,7,Populus tremuloides,Clone A,abx,3,0.02,-1.2,,,,,,,,,1.5
1996-04-27,7,Populus tremuloides,Clone B,xef,3,0.02,-1.2,,,,,,,,,5.0
1996-04-27,8,Populus tremuloides,Clone A,abx,3,0.037000000000000005,-1.9,,,,,,,,,4.1
1996-04-27,8,Populus tremuloides,Clone B,xef,3,0.037000000000000005,-1.9,,,,,,,,,7.9
1996-04-27,9,Populus tremuloides,Clone A,abx,3,0.059000000000000004,-2.5,,,,,,,,,7.6
1996-04-27,9,Populus tremuloides,Clone B,xef,3,0.059000000000000004,-2.5,,,,,,,,,11.3
1996-04-27,10,Populus tremuloides,Clone A,abx,3,0.069,-3.1,,,,,,,,,9.0
1996-04-27,10,Populus tremuloides,Clone B,xef,3,0.069,-3.1,,,,,,,,,13.3
1996-04-27,11,Populus tremuloides,Clone A,abx,3,0.102,-3.7,,,,,,,,,6.2
1996-04-27,11,Populus tremuloides,Clone B,xef,3,0.102,-3.7,,,,,,,,,26.6
1996-04-27,12,Populus tremuloides,Clone A,abx,3,,-4.2,,,,,,,,,4.6
1996-04-27,13,Populus tremuloides,Clone A,abx,3,,-4.1,,,,,,,,,1.8
1996-04-27,14,Populus tremuloides,Clone A,abx,3,,-2.4,,,,,,,,,-15.9
1996-04-27,15,Populus tremuloides,Clone A,abx,3,-0.038,1.6,,,,,,,,,-10.0
1996-04-27,15,Populus tremuloides,Clone B,xef,3,-0.038,1.6,,,,,,,,,-2.2
1996-04-27,16,Populus tremuloides,Clone A,abx,3,-0.031,4.3,,,,,,,,,-6.2
1996-04-27,16,Populus tremuloides,Clone B,xef,3,-0.031,4.3,,,,,,,,,-3.7
1996-04-27,17,Populus tremuloides,Clone A,abx,3,-0.025,6.7,,,,,,,,,-4.1
1996-04-27,17,Populus tremuloides,Clone B,xef,3,-0.025,6.7,,,,,,,,,-4.0
1996-04-27,18,Populus tremuloides,Clone A,abx,3,-0.006999999999999999,8.3,,,,,,,,,-1.5
1996-04-27,18,Populus tremuloides,Clone B,xef,3,-0.006999999999999999,8.3,,,,,,,,,-0.8
1996-04-27,19,Populus tremuloides,Clone A,abx,3,-0.002,8.9,,,,,,,,,-1.3
1996-04-27,19,Populus tremuloides,Clone B,xef,3,-0.002,8.9,,,,,,,,,0.5
1996-04-27,20,Populus tremuloides,Clone A,abx,3,0.0,9.2,,,,,,,,,-1.2
1996-04-27,20,Populus tremuloides,Clone B,xef,3,0.0,9.2,,,,,,,,,1.1
1996-04-27,21,Populus tremuloides,Clone A,abx,3,-0.001,9.7,,,,,,,,,-1.7
1996-04-27,21,Populus tremuloides,Clone B,xef,3,-0.001,9.7,,,,,,,,,1.4
1996-04-27,22,Populus tremuloides,Clone A,abx,3,0.003,10.1,,,,,,,,,-0.4
1996-04-27,22,Populus tremuloides,Clone B,xef,3,0.003,10.1,,,,,,,,,1.4
1996-04-27,23,Populus tremuloides,Clone A,abx,3,0.003,10.5,,,,,,,,,-0.6
1996-04-27,23,Populus tremuloides,Clone B,xef,3,0.003,10.5,,,,,,,,,1.6
1996-04-28,0,Populus tremuloides,Clone A,abx,3,0.009000000000000001,11.8,,,,,,,,,-0.9
1996-04-28,0,Populus tremuloides,Clone B,xef,3,0.009000000000000001,11.8,,,,,,,,,3.7
1996-04-28,1,Populus tremuloides,Clone A,abx,3,0.01,10.8,,,,,,,,,-0.2
1996-04-28,1,Populus tremuloides,Clone B,xef,3,0.01,10.8,,,,,,,,,3.4
1996-04-28,2,Populus tremuloides,Clone A,abx,3,0.013999999999999999,9.0,,,,,,,,,0.6
1996-04-28,2,Populus tremuloides,Clone B,xef,3,0.013999999999999999,9.0,,,,,,,,,3.9
1996-04-28,3,Populus tremuloides,Clone A,abx,3,0.016,6.9,,,,,,,,,1.0
1996-04-28,3,Populus tremuloides,Clone B,xef,3,0.016,6.9,,,,,,,,,4.3
1996-04-28,4,Populus tremuloides,Clone A,abx,3,0.015,4.9,,,,,,,,,0.7
1996-04-28,4,Populus tremuloides,Clone B,xef,3,0.015,4.9,,,,,,,,,4.1
1996-04-28,5,Populus tremuloides,Clone A,abx,3,0.016,3.6,,,,,,,,,1.0
1996-04-28,5,Populus tremuloides,Clone B,xef,3,0.016,3.6,,,,,,,,,4.3
1996-04-28,6,Populus tremuloides,Clone A,abx,3,0.016,2.5,,,,,,,,,0.9
1996-04-28,6,Populus tremuloides,Clone B,xef,3,0.016,2.5,,,,,,,,,4.3
1996-04-28,7,Populus tremuloides,Clone A,abx,3,0.013999999999999999,1.6,,,,,,,,,0.6
1996-04-28,7,Populus tremuloides,Clone B,xef,3,0.013999999999999999,1.6,,,,,,,,,4.0
1996-04-28,8,Populus tremuloides,Clone A,abx,3,0.017,0.8,,,,,,,,,0.6
1996-04-28,8,Populus tremuloides,Clone B,xef,3,0.017,0.8,,,,,,,,,4.8
1996-04-28,9,Populus tremuloides,Clone A,abx,3,0.016,0.1,,,,,,,,,0.5
1996-04-28,9,Populus tremuloides,Clone B,xef,3,0.016,0.1,,,,,,,,,4.6
1996-04-28,10,Populus tremuloides,Clone A,abx,3,0.013999999999999999,-0.4,,,,,,,,,0.4
1996-04-28,10,Populus tremuloides,Clone B,xef,3,0.013999999999999999,-0.4,,,,,,,,,4.0
1996-04-28,11,Populus tremuloides,Clone A,abx,3,0.013000000000000001,-0.8,,,,,,,,,0.4
1996-04-28,11,Populus tremuloides,Clone B,xef,3,0.013000000000000001,-0.8,,,,,,,,,3.7
1996-04-28,12,Populus tremuloides,Clone A,abx,3,0.013999999999999999,-1.4,,,,,,,,,0.4
1996-04-28,12,Populus tremuloides,Clone B,xef,3,0.013999999999999999,-1.4,,,,,,,,,4.0
1996-04-28,13,Populus tremuloides,Clone A,abx,3,0.006999999999999999,-1.6,,,,,,,,,-0.9
1996-04-28,13,Populus tremuloides,Clone B,xef,3,0.006999999999999999,-1.6,,,,,,,,,3.2
1996-04-28,14,Populus tremuloides,Clone A,abx,3,0.013999999999999999,0.0,,,,,,,,,0.8
1996-04-28,14,Populus tremuloides,Clone B,xef,3,0.013999999999999999,0.0,,,,,,,,,3.7
1996-04-28,15,Populus tremuloides,Clone A,abx,3,0.005,4.6,,,,,,,,,-2.2
1996-04-28,15,Populus tremuloides,Clone B,xef,3,0.005,4.6,,,,,,,,,4.0
1996-04-28,16,Populus tremuloides,Clone A,abx,3,0.004,7.8,,,,,,,,,-1.1
1996-04-28,16,Populus tremuloides,Clone B,xef,3,0.004,7.8,,,,,,,,,2.4
1996-04-28,17,Populus tremuloides,Clone A,abx,3,-0.002,11.7,,,,,,,,,-1.8
1996-04-28,17,Populus tremuloides,Clone B,xef,3,-0.002,11.7,,,,,,,,,1.0
1996-04-28,18,Populus tremuloides,Clone A,abx,3,0.005,14.7,,,,,,,,,-1.1
1996-04-28,18,Populus tremuloides,Clone B,xef,3,0.005,14.7,,,,,,,,,2.7
1996-04-28,19,Populus tremuloides,Clone A,abx,3,0.012,16.0,,,,,,,,,-0.2
1996-04-28,19,Populus tremuloides,Clone B,xef,3,0.012,16.0,,,,,,,,,4.2
1996-04-28,20,Populus tremuloides,Clone A,abx,3,0.004,15.2,,,,,,,,,-1.0
1996-04-28,20,Populus tremuloides,Clone B,xef,3,0.004,15.2,,,,,,,,,2.1
1996-04-28,21,Populus tremuloides,Clone A,abx,3,0.004,14.9,,,,,,,,,-0.8
1996-04-28,21,Populus tremuloides,Clone B,xef,3,0.004,14.9,,,,,,,,,2.1
1996-04-28,22,Populus tremuloides,Clone A,abx,3,0.008,14.8,,,,,,,,,-0.5
1996-04-28,22,Populus tremuloides,Clone B,xef,3,0.008,14.8,,,,,,,,,3.1
1996-04-28,23,Populus tremuloides,Clone A,abx,3,0.016,14.2,,,,,,,,,0.4
1996-04-28,23,Populus tremuloides,Clone B,xef,3,0.016,14.2,,,,,,,,,4.8
1996-04-29,0,Populus tremuloides,Clone A,abx,3,0.018000000000000002,12.0,,,,,,,,,0.7
1996-04-29,0,Populus tremuloides,Clone B,xef,3,0.018000000000000002,12.0,,,,,,,,,5.3
1996-04-29,1,Populus tremuloides,Clone A,abx,3,0.013999999999999999,9.9,,,,,,,,,0.5
1996-04-29,1,Populus tremuloides,Clone B,xef,3,0.013999999999999999,9.9,,,,,,,,,3.9
1996-04-29,2,Populus tremuloides,Clone A,abx,3,0.016,9.0,,,,,,,,,0.6
1996-04-29,2,Populus tremuloides,Clone B,xef,3,0.016,9.0,,,,,,,,,4.7
1996-04-29,3,Populus tremuloides,Clone A,abx,3,0.017,7.6,,,,,,,,,1.1
1996-04-29,3,Populus tremuloides,Clone B,xef,3,0.017,7.6,,,,,,,,,4.3
1996-04-29,4,Populus tremuloides,Clone A,abx,3,0.016,6.0,,,,,,,,,0.6
1996-04-29,4,Populus tremuloides,Clone B,xef,3,0.016,6.0,,,,,,,,,4.5
1996-04-29,5,Populus tremuloides,Clone A,abx,3,0.019,4.5,,,,,,,,,1.1
1996-04-29,5,Populus tremuloides,Clone B,xef,3,0.019,4.5,,,,,,,,,5.0
1996-04-29,6,Populus tremuloides,Clone A,abx,3,0.016,3.3,,,,,,,,,0.8
1996-04-29,6,Populus tremuloides,Clone B,xef,3,0.016,3.3,,,,,,,,,4.3
1996-04-29,7,Populus tremuloides,Clone A,abx,3,0.016,2.5,,,,,,,,,0.5
1996-04-29,7,Populus tremuloides,Clone B,xef,3,0.016,2.5,,,,,,,,,4.6
1996-04-29,8,Populus tremuloides,Clone A,abx,3,0.017,1.7,,,,,,,,,0.9
1996-04-29,8,Populus tremuloides,Clone B,xef,3,0.017,1.7,,,,,,,,,4.5
1996-04-29,9,Populus tremuloides,Clone A,abx,3,0.019,0.9,,,,,,,,,1.3
1996-04-29,9,Populus tremuloides,Clone B,xef,3,0.019,0.9,,,,,,,,,4.9
1996-04-29,10,Populus tremuloides,Clone A,abx,3,0.018000000000000002,0.2,,,,,,,,,0.9
1996-04-29,10,Populus tremuloides,Clone B,xef,3,0.018000000000000002,0.2,,,,,,,,,5.0
1996-04-29,11,Populus tremuloides,Clone A,abx,3,0.015,-0.3,,,,,,,,,0.6
1996-04-29,11,Populus tremuloides,Clone B,xef,3,0.015,-0.3,,,,,,,,,4.2
1996-04-29,12,Populus tremuloides,Clone A,abx,3,0.013000000000000001,-0.3,,,,,,,,,0.3
1996-04-29,12,Populus tremuloides,Clone B,xef,3,0.013000000000000001,-0.3,,,,,,,,,4.0
1996-04-29,13,Populus tremuloides,Clone A,abx,3,0.012,-0.1,,,,,,,,,0.2
1996-04-29,13,Populus tremuloides,Clone B,xef,3,0.012,-0.1,,,,,,,,,3.7
1996-04-29,14,Populus tremuloides,Clone A,abx,3,0.006999999999999999,1.1,,,,,,,,,-0.8
1996-04-29,14,Populus tremuloides,Clone B,xef,3,0.006999999999999999,1.1,,,,,,,,,2.9
1996-04-29,15,Populus tremuloides,Clone A,abx,3,0.012,4.7,,,,,,,,,-0.9
1996-04-29,15,Populus tremuloides,Clone B,xef,3,0.012,4.7,,,,,,,,,4.6
1996-04-29,16,Populus tremuloides,Clone A,abx,3,0.006999999999999999,8.2,,,,,,,,,-0.8
1996-04-29,16,Populus tremuloides,Clone B,xef,3,0.006999999999999999,8.2,,,,,,,,,3.0
1996-04-29,17,Populus tremuloides,Clone A,abx,3,0.008,11.7,,,,,,,,,-0.9
1996-04-29,17,Populus tremuloides,Clone B,xef,3,0.008,11.7,,,,,,,,,3.4
1996-04-29,18,Populus tremuloides,Clone A,abx,3,0.009000000000000001,14.0,,,,,,,,,-0.9
1996-04-29,18,Populus tremuloides,Clone B,xef,3,0.009000000000000001,14.0,,,,,,,,,3.7
1996-04-29,19,Populus tremuloides,Clone A,abx,3,0.006999999999999999,15.1,,,,,,,,,-0.7
1996-04-29,19,Populus tremuloides,Clone B,xef,3,0.006999999999999999,15.1,,,,,,,,,3.2
1996-04-29,20,Populus tremuloides,Clone A,abx,3,0.016,14.9,,,,,,,,,0.4
1996-04-29,20,Populus tremuloides,Clone B,xef,3,0.016,14.9,,,,,,,,,4.7
1996-04-29,21,Populus tremuloides,Clone A,abx,3,0.009000000000000001,14.4,,,,,,,,,-0.4
1996-04-29,21,Populus tremuloides,Clone B,xef,3,0.009000000000000001,14.4,,,,,,,,,3.5
1996-04-29,22,Populus tremuloides,Clone A,abx,3,0.013999999999999999,14.5,,,,,,,,,-0.2
1996-04-29,22,Populus tremuloides,Clone B,xef,3,0.013999999999999999,14.5,,,,,,,,,4.6
1996-04-29,23,Populus tremuloides,Clone A,abx,3,0.01,14.3,,,,,,,,,-0.7
1996-04-29,23,Populus tremuloides,Clone B,xef,3,0.01,14.3,,,,,,,,,4.0
1996-04-30,0,Populus tremuloides,Clone A,abx,3,0.021,14.7,,,,,,,,,0.9
1996-04-30,0,Populus tremuloides,Clone B,xef,3,0.021,14.7,,,,,,,,,5.8
1996-04-30,1,Populus tremuloides,Clone A,abx,3,0.019,12.9,,,,,,,,,0.9
1996-04-30,1,Populus tremuloides,Clone B,xef,3,0.019,12.9,,,,,,,,,5.3
1996-04-30,2,Populus tremuloides,Clone A,abx,3,0.018000000000000002,10.8,,,,,,,,,0.9
1996-04-30,2,Populus tremuloides,Clone B,xef,3,0.018000000000000002,10.8,,,,,,,,,4.9
1996-04-30,3,Populus tremuloides,Clone A,abx,3,0.018000000000000002,9.0,,,,,,,,,1.2
1996-04-30,3,Populus tremuloides,Clone B,xef,3,0.018000000000000002,9.0,,,,,,,,,4.7
1996-04-30,4,Populus tremuloides,Clone A,abx,3,0.017,7.3,,,,,,,,,1.0
1996-04-30,4,Populus tremuloides,Clone B,xef,3,0.017,7.3,,,,,,,,,4.5
1996-04-30,5,Populus tremuloides,Clone A,abx,3,0.018000000000000002,5.8,,,,,,,,,0.9
1996-04-30,5,Populus tremuloides,Clone B,xef,3,0.018000000000000002,5.8,,,,,,,,,4.9
1996-04-30,6,Populus tremuloides,Clone A,abx,3,0.016,4.4,,,,,,,,,0.8
1996-04-30,6,Populus tremuloides,Clone B,xef,3,0.016,4.4,,,,,,,,,4.5
1996-04-30,7,Populus tremuloides,Clone A,abx,3,0.019,3.1,,,,,,,,,0.7
1996-04-30,7,Populus tremuloides,Clone B,xef,3,0.019,3.1,,,,,,,,,5.3
1996-04-30,8,Populus tremuloides,Clone A,abx,3,0.016,2.1,,,,,,,,,0.9
1996-04-30,8,Populus tremuloides,Clone B,xef,3,0.016,2.1,,,,,,,,,4.4
1996-04-30,9,Populus tremuloides,Clone A,abx,3,0.017,1.5,,,,,,,,,0.6
1996-04-30,9,Populus tremuloides,Clone B,xef,3,0.017,1.5,,,,,,,,,4.8
1996-04-30,10,Populus tremuloides,Clone A,abx,3,0.015,1.3,,,,,,,,,0.4
1996-04-30,10,Populus tremuloides,Clone B,xef,3,0.015,1.3,,,,,,,,,4.4
1996-04-30,11,Populus tremuloides,Clone A,abx,3,0.018000000000000002,0.9,,,,,,,,,0.8
1996-04-30,11,Populus tremuloides,Clone B,xef,3,0.018000000000000002,0.9,,,,,,,,,4.9
1996-04-30,12,Populus tremuloides,Clone A,abx,3,0.016,0.7,,,,,,,,,0.4
1996-04-30,12,Populus tremuloides,Clone B,xef,3,0.016,0.7,,,,,,,,,4.7
1996-04-30,13,Populus tremuloides,Clone A,abx,3,0.009000000000000001,0.9,,,,,,,,,-0.7
1996-04-30,13,Populus tremuloides,Clone B,xef,3,0.009000000000000001,0.9,,,,,,,,,3.5
1996-04-30,14,Populus tremuloides,Clone A,abx,3,0.006999999999999999,2.5,,,,,,,,,-1.0
1996-04-30,14,Populus tremuloides,Clone B,xef,3,0.006999999999999999,2.5,,,,,,,,,3.2
1996-04-30,15,Populus tremuloides,Clone A,abx,3,0.009000000000000001,5.4,,,,,,,,,-0.4
1996-04-30,15,Populus tremuloides,Clone B,xef,3,0.009000000000000001,5.4,,,,,,,,,3.5
1996-04-30,16,Populus tremuloides,Clone A,abx,3,0.009000000000000001,8.0,,,,,,,,,-0.6
1996-04-30,16,Populus tremuloides,Clone B,xef,3,0.009000000000000001,8.0,,,,,,,,,3.5
1996-04-30,17,Populus tremuloides,Clone A,abx,3,0.006999999999999999,10.2,,,,,,,,,-1.1
1996-04-30,17,Populus tremuloides,Clone B,xef,3,0.006999999999999999,10.2,,,,,,,,,3.4
1996-04-30,18,Populus tremuloides,Clone A,abx,3,0.009000000000000001,11.4,,,,,,,,,-1.2
1996-04-30,18,Populus tremuloides,Clone B,xef,3,0.009000000000000001,11.4,,,,,,,,,4.1
1996-04-30,19,Populus tremuloides,Clone A,abx,3,0.015,12.5,,,,,,,,,0.4
1996-04-30,19,Populus tremuloides,Clone B,xef,3,0.015,12.5,,,,,,,,,4.5
1996-04-30,20,Populus tremuloides,Clone A,abx,3,0.024,11.3,,,,,,,,,2.1
1996-04-30,20,Populus tremuloides,Clone B,xef,3,0.024,11.3,,,,,,,,,5.7
1996-04-30,21,Populus tremuloides,Clone A,abx,3,0.018000000000000002,7.1,,,,,,,,,1.0
1996-04-30,21,Populus tremuloides,Clone B,xef,3,0.018000000000000002,7.1,,,,,,,,,4.8
1996-04-30,22,Populus tremuloides,Clone A,abx,3,0.009000000000000001,5.6,,,,,,,,,0.3
1996-04-30,22,Populus tremuloides,Clone B,xef,3,0.009000000000000001,5.6,,,,,,,,,2.6
1996-04-30,23,Populus tremuloides,Clone A,abx,3,0.008,5.9,,,,,,,,,0.6
1996-04-30,23,Populus tremuloides,Clone B,xef,3,0.008,5.9,,,,,,,,,2.1
1996-05-01,0,Populus tremuloides,Clone A,abx,3,0.002,6.8,,,,,,,,,-0.2
1996-05-01,0,Populus tremuloides,Clone B,xef,3,0.002,6.8,,,,,,,,,0.9
1996-05-01,1,Populus tremuloides,Clone A,abx,3,0.008,7.8,,,,,,,,,0.7
1996-05-01,1,Populus tremuloides,Clone B,xef,3,0.008,7.8,,,,,,,,,1.9
1996-05-01,2,Populus tremuloides,Clone A,abx,3,0.006999999999999999,7.4,,,,,,,,,0.5
1996-05-01,2,Populus tremuloides,Clone B,xef,3,0.006999999999999999,7.4,,,,,,,,,1.8
1996-05-01,3,Populus tremuloides,Clone A,abx,3,0.008,6.5,,,,,,,,,1.0
1996-05-01,3,Populus tremuloides,Clone B,xef,3,0.008,6.5,,,,,,,,,1.6
1996-05-01,4,Populus tremuloides,Clone A,abx,3,0.01,5.6,,,,,,,,,0.6
1996-05-01,4,Populus tremuloides,Clone B,xef,3,0.01,5.6,,,,,,,,,2.6
1996-05-01,5,Populus tremuloides,Clone A,abx,3,0.01,4.8,,,,,,,,,0.5
1996-05-01,5,Populus tremuloides,Clone B,xef,3,0.01,4.8,,,,,,,,,2.7
1996-05-01,6,Populus tremuloides,Clone A,abx,3,0.01,4.3,,,,,,,,,0.3
1996-05-01,6,Populus tremuloides,Clone B,xef,3,0.01,4.3,,,,,,,,,2.8
